,name,id,image,current_team_logo,current_team_color,birth_country_name,passport_country_names,current_team_name,market_value,total_matches,minutes_on_field,last_club_name,positions,age,contract_expires,goals,xg_shot,assists,xg_assist,duels_avg,duels_won,foot,height,weight,on_loan,successful_defensive_actions_avg,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,tackle_avg,possession_adjusted_tackle,shot_block_avg,interceptions_avg,possession_adjusted_interceptions,fouls_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,successful_attacking_actions_avg,goals_avg,non_penalty_goal,non_penalty_goal_avg,xg_shot_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,assists_avg,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,offensive_duels_avg,offensive_duels_won,touch_in_box_avg,progressive_run_avg,accelerations_avg,received_pass_avg,received_long_pass_avg,foul_suffered_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,xg_assist_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,smart_passes_avg,accurate_smart_passes_percent,key_passes_avg,passes_to_final_third_avg,accurate_passes_to_final_third_percent,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,through_passes_avg,successful_through_passes_percent,deep_completed_pass_avg,deep_completed_cross_avg,progressive_pass_avg,successful_progressive_pass_percent,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent
309,W. Jenkins,-213131,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,['England'],South Shields,0,16,1452,South Shields,"['LCMF3', 'RCMF3']",22.0,,2,1.17,6,2.37,25.41,45.12,,0,0,False,10.41,8.99,61.38,2.54,36.59,0.68,1.09,0.12,4.21,6.73,1.74,1,0.06,1,0.06,2.36,0.12,2,0.12,0.07,0,0.0,11,0.68,36.36,18.182,0.37,2.17,20.0,0.81,30.77,1.3,14.29,0.68,2.79,46.67,9.61,34.84,1.74,1.67,0.74,29.19,0.81,1.43,43.02,80.26,12.52,61.39,9.48,96.08,13.7,84.62,35.45,89.51,5.52,42.7,18.76,34.21,0.15,0.93,0.12,0.0,0.87,42.86,0.74,6.63,56.07,3.53,45.61,1.12,44.44,1.92,0.43,6.57,72.64,0,,0,,0,0.0,0.0,0.0,,,0.68,,,0.0,0.0,0.0,0.31,0,0.0
310,C. Clarke,-204421,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,['England'],South Shields,0,37,2327,South Shields,"['RB', 'LCMF3', 'AMF']",21.0,2024-06-30,2,3.17,3,2.04,27.07,49.71,,0,0,False,8.62,7.81,62.38,3.29,35.29,0.46,0.81,0.08,3.29,5.73,1.16,4,0.15,0,0.0,4.83,0.08,2,0.08,0.12,0,0.0,42,1.62,40.48,4.762,0.12,2.71,24.29,0.27,28.57,2.44,23.81,0.39,5.41,63.57,12.34,48.9,2.01,2.67,0.62,25.99,1.24,1.31,39.64,77.66,10.83,63.57,8.35,96.3,13.38,75.72,32.68,86.04,4.37,46.9,18.66,32.78,0.08,0.81,0.12,0.08,0.23,33.33,0.46,4.68,53.72,3.29,40.0,0.97,28.0,0.77,0.93,7.5,67.01,0,,0,,0,0.0,0.0,0.0,,,0.54,,,0.04,0.04,0.0,0.0,0,0.0
311,A. Martin,-191487,https://cdn5.wyscout.com/photos/players/public/g-191487_100x130.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,['England'],South Shields,0,41,2555,South Shields,['CF'],32.0,2024-06-30,11,12.84,3,1.25,36.6,35.32,,183,0,False,4.58,4.4,52.8,14.83,41.57,0.14,0.24,0.21,2.11,3.61,1.83,1,0.04,0,0.0,2.01,0.39,11,0.39,0.45,2,0.07,60,2.11,41.67,18.333,0.11,0.7,20.0,0.35,30.0,0.35,10.0,0.07,2.43,36.23,10.57,24.33,3.59,0.81,0.14,11.87,2.29,0.56,21.38,70.68,5.64,51.88,5.57,89.24,5.64,69.38,19.76,74.33,0.95,29.63,15.69,15.7,0.04,0.42,0.0,0.04,0.18,60.0,0.18,2.71,48.05,1.16,51.52,0.25,42.86,0.85,0.14,2.36,68.66,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.0,0.0,0.0,0.0,0,0.0
312,M. Woods,5304,https://cdn5.wyscout.com/photos/players/public/30663_100x130.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,['England'],South Shields,0,27,1891,South Shields,"['AMF', 'RCMF3', 'LCMF3']",34.0,2024-06-30,5,2.48,0,1.42,10.95,42.17,right,183,79,False,5.71,3.57,68.0,2.24,31.91,1.43,2.37,0.1,1.86,3.08,0.62,4,0.19,0,0.0,1.09,0.24,5,0.24,0.12,0,0.0,27,1.29,29.63,18.519,0.0,0.9,26.32,0.33,42.86,0.57,16.67,0.14,0.62,30.77,2.52,24.53,2.24,0.48,0.05,26.08,0.76,0.52,35.74,82.16,9.66,63.05,9.09,97.91,11.47,86.72,32.46,86.66,2.43,43.14,17.49,27.69,0.07,0.67,0.1,0.0,0.76,37.5,0.33,5.19,70.64,2.33,48.98,1.09,43.48,1.24,0.19,5.71,80.0,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.05,0.0,0.0,0.71,0,0.0
313,R. Briggs,216418,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,['England'],South Shields,0,38,3284,South Shields,"['DMF', 'RCB']",32.0,2024-06-30,1,2.92,1,2.4,12.33,49.56,,0,0,False,9.15,5.45,56.78,2.52,41.3,0.63,1.03,0.41,5.43,8.88,0.63,5,0.14,1,0.03,0.88,0.03,0,0.0,0.08,0,0.0,26,0.71,26.92,3.846,0.03,0.69,28.0,0.14,40.0,0.49,27.78,0.11,0.77,35.71,1.89,37.68,0.36,0.77,0.08,43.6,0.3,0.33,60.29,80.73,25.51,66.92,5.26,93.23,22.5,92.45,49.49,87.15,10.11,52.85,22.03,39.97,0.07,0.77,0.0,0.08,0.6,36.36,0.22,12.36,62.31,2.96,41.67,2.25,37.8,1.01,0.25,12.74,73.33,0,,0,,0,0.0,0.0,0.0,,,1.23,,,0.9,0.11,50.0,1.18,2,50.0
314,M. Heaney,422458,https://cdn5.wyscout.com/photos/players/public/g422458_100x130.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,"['England', 'Scotland']",South Shields,0,38,2857,South Shields,"['LB', 'LCMF3', 'RWF']",25.0,2024-06-30,1,2.61,4,5.76,17.99,40.98,left,0,0,False,5.76,4.5,60.14,2.84,32.22,0.41,0.68,0.06,2.65,4.38,0.63,3,0.09,0,0.0,3.15,0.03,1,0.03,0.08,0,0.0,32,1.01,25.0,3.125,0.13,2.65,34.52,1.32,23.81,1.29,46.34,0.41,3.06,58.76,7.88,34.8,1.7,1.98,0.41,31.94,1.23,0.76,44.8,80.31,11.06,60.4,11.12,93.2,14.52,84.38,37.42,88.22,4.85,42.86,19.05,35.88,0.18,1.48,0.0,0.06,0.54,35.29,0.47,4.22,49.25,3.31,46.67,0.82,23.08,0.91,1.01,7.06,66.07,0,,0,,0,0.0,0.0,0.0,,,0.6,,,0.47,0.13,25.0,3.09,0,0.0
315,J. Sloane,427578,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,['England'],South Shields,0,2,68,South Shields,"['LCB', 'LCB3']",,,0,0.0,0,0.0,33.09,68.0,,0,0,False,17.21,17.21,69.23,10.59,87.5,0.0,0.0,0.0,5.29,6.32,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,17.21,0.0,0.0,29.12,95.45,7.94,100.0,1.32,100.0,14.56,90.91,26.47,95.0,2.65,100.0,15.62,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,66.67,0.0,0.0,0.0,0.0,0.0,0.0,1.32,100.0,0,,0,,0,0.0,0.0,0.0,,,1.32,,,0.0,0.0,0.0,0.0,0,0.0
316,M. Smith,429618,https://cdn5.wyscout.com/photos/players/public/g429618_100x130.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,['England'],South Shields,0,38,3496,South Shields,"['DMF', 'RCMF3']",28.0,2024-06-30,1,2.67,4,3.43,13.85,52.04,right,178,70,False,8.57,5.69,59.73,2.96,43.48,0.51,0.84,0.39,4.66,7.61,0.9,7,0.18,0,0.0,1.0,0.03,1,0.03,0.07,0,0.0,31,0.8,19.35,3.226,0.1,0.72,42.86,0.21,37.5,0.49,42.11,0.05,0.67,57.69,2.34,48.35,0.62,0.62,0.13,33.34,0.36,0.7,47.03,76.46,18.97,59.16,5.9,93.01,15.86,89.12,36.76,85.43,9.58,44.62,21.69,38.76,0.09,0.67,0.13,0.0,0.31,50.0,0.23,10.61,52.91,2.88,41.96,1.47,33.33,1.06,0.33,9.47,70.92,0,,0,,0,0.0,0.0,0.0,,,0.95,,,0.44,0.05,0.0,0.23,1,0.0
317,T. Broadbent,493568,https://cdn5.wyscout.com/photos/players/public/g493568_100x130.png,https://cdn5.wyscout.com/photos/team/public/g21855_120x120.png,000000,England,['England'],South Shields,0,44,4262,South Shields,['LCB'],32.0,2024-06-30,1,2.88,1,0.67,16.09,61.81,left,191,90,False,6.88,3.29,66.67,8.66,64.39,0.15,0.24,0.63,4.54,7.43,0.55,7,0.15,0,0.0,0.46,0.02,1,0.02,0.06,0,0.0,27,0.57,25.93,3.704,0.02,0.19,22.22,0.17,25.0,0.0,0.0,0.02,0.38,66.67,1.46,59.42,0.63,1.08,0.17,33.11,0.74,0.65,48.89,81.38,24.54,71.94,2.18,96.12,18.6,91.94,40.27,89.46,8.43,44.11,24.18,44.84,0.01,0.23,0.0,0.0,0.15,14.29,0.08,7.29,48.99,1.12,22.64,0.99,21.28,0.25,0.02,10.92,68.28,0,,0,,0,0.0,0.0,0.0,,,1.29,,,0.04,0.02,100.0,0.0,0,0.0
318,Z. Scott,-535919,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,7,161,Banbury United,"['LCMF', 'LCMF3', 'LDMF']",,,0,0.0,0,0.0,21.8,46.15,,0,0,False,11.74,9.5,52.94,2.8,20.0,0.56,0.81,0.0,6.15,8.92,1.12,1,0.56,0,0.0,3.91,0.0,0,0.0,0.0,0,0.0,1,0.56,0.0,0.0,0.0,1.12,0.0,1.12,0.0,0.0,0.0,0.0,5.03,77.78,7.83,57.14,0.0,1.12,0.0,11.74,0.56,0.56,26.27,46.81,8.94,43.75,5.03,44.44,8.94,62.5,21.24,52.63,3.91,28.57,21.84,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,20.0,1.68,0.0,0.0,0.0,0.0,0.0,7.83,7.14,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
319,C. Ward,-386939,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,15,1212,Banbury United,"['LDMF', 'LCMF', 'RCMF']",20.0,,0,0.82,2,1.41,21.76,46.08,right,178,66,False,7.87,6.61,53.93,3.86,53.85,0.45,0.63,0.3,3.86,5.45,0.97,2,0.15,0,0.0,2.52,0.0,0,0.0,0.06,0,0.0,16,1.19,31.25,0.0,0.15,1.04,28.57,0.22,33.33,0.82,27.27,0.15,2.67,66.67,7.28,42.86,0.74,1.19,0.52,15.82,0.59,1.04,28.37,74.08,9.58,61.24,4.75,96.88,9.21,80.65,24.88,79.1,2.52,44.12,18.87,35.05,0.1,0.67,0.15,0.07,0.22,33.33,0.22,3.19,62.79,1.56,52.38,0.37,0.0,0.74,0.22,4.46,63.33,0,,0,,0,0.0,0.0,0.0,,,0.15,,,0.82,0.15,50.0,1.34,0,0.0
320,S. Wilson,506457,https://cdn5.wyscout.com/photos/players/public/g506457_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4904_120x120.png,000000,England,['England'],Chorley,0,30,2201,Chorley,"['LCB', 'LB']",24.0,2024-06-30,1,0.9,2,0.51,18.32,61.16,,186,0,False,9.12,4.95,73.55,6.38,67.95,0.37,0.51,0.29,5.11,7.13,0.9,3,0.12,0,0.0,0.37,0.04,1,0.04,0.04,0,0.0,9,0.37,55.56,11.111,0.08,0.2,20.0,0.2,20.0,0.0,0.0,0.04,0.29,42.86,2.41,37.29,0.78,0.2,0.08,10.51,0.16,0.82,27.44,74.22,14.15,60.69,2.13,96.15,9.2,89.33,22.69,81.98,4.54,37.84,20.82,33.1,0.02,0.16,0.0,0.0,0.0,0.0,0.08,3.64,46.07,0.65,12.5,0.16,0.0,0.25,0.04,6.83,50.3,0,,0,,0,0.0,0.0,0.0,,,0.82,,,0.0,0.0,0.0,0.0,0,0.0
321,Z. Scott,-535919,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,7,161,Banbury United,"['LCMF', 'LCMF3', 'LDMF']",,,0,0.0,0,0.0,21.8,46.15,,0,0,False,11.74,9.5,52.94,2.8,20.0,0.56,0.81,0.0,6.15,8.92,1.12,1,0.56,0,0.0,3.91,0.0,0,0.0,0.0,0,0.0,1,0.56,0.0,0.0,0.0,1.12,0.0,1.12,0.0,0.0,0.0,0.0,5.03,77.78,7.83,57.14,0.0,1.12,0.0,11.74,0.56,0.56,26.27,46.81,8.94,43.75,5.03,44.44,8.94,62.5,21.24,52.63,3.91,28.57,21.84,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,20.0,1.68,0.0,0.0,0.0,0.0,0.0,7.83,7.14,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
322,C. Ward,-386939,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,15,1212,Banbury United,"['LDMF', 'LCMF', 'RCMF']",20.0,,0,0.82,2,1.41,21.76,46.08,right,178,66,False,7.87,6.61,53.93,3.86,53.85,0.45,0.63,0.3,3.86,5.45,0.97,2,0.15,0,0.0,2.52,0.0,0,0.0,0.06,0,0.0,16,1.19,31.25,0.0,0.15,1.04,28.57,0.22,33.33,0.82,27.27,0.15,2.67,66.67,7.28,42.86,0.74,1.19,0.52,15.82,0.59,1.04,28.37,74.08,9.58,61.24,4.75,96.88,9.21,80.65,24.88,79.1,2.52,44.12,18.87,35.05,0.1,0.67,0.15,0.07,0.22,33.33,0.22,3.19,62.79,1.56,52.38,0.37,0.0,0.74,0.22,4.46,63.33,0,,0,,0,0.0,0.0,0.0,,,0.15,,,0.82,0.15,50.0,1.34,0,0.0
323,S. Wilson,506457,https://cdn5.wyscout.com/photos/players/public/g506457_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4904_120x120.png,000000,England,['England'],Chorley,0,30,2201,Chorley,"['LCB', 'LB']",24.0,2024-06-30,1,0.9,2,0.51,18.32,61.16,,186,0,False,9.12,4.95,73.55,6.38,67.95,0.37,0.51,0.29,5.11,7.13,0.9,3,0.12,0,0.0,0.37,0.04,1,0.04,0.04,0,0.0,9,0.37,55.56,11.111,0.08,0.2,20.0,0.2,20.0,0.0,0.0,0.04,0.29,42.86,2.41,37.29,0.78,0.2,0.08,10.51,0.16,0.82,27.44,74.22,14.15,60.69,2.13,96.15,9.2,89.33,22.69,81.98,4.54,37.84,20.82,33.1,0.02,0.16,0.0,0.0,0.0,0.0,0.08,3.64,46.07,0.65,12.5,0.16,0.0,0.25,0.04,6.83,50.3,0,,0,,0,0.0,0.0,0.0,,,0.82,,,0.0,0.0,0.0,0.0,0,0.0
324,C. Salkeld,464710,https://cdn5.wyscout.com/photos/players/public/g464710_100x130.png,https://cdn5.wyscout.com/photos/team/public/g24446_120x120.png,000000,England,['England'],Darlington 1883,0,40,2764,Darlington 1883,"['RW', 'CF']",25.0,2025-06-30,9,7.86,4,3.08,23.51,39.34,left,183,65,False,5.54,4.72,64.14,4.04,24.19,0.13,0.18,0.13,2.38,3.37,0.62,2,0.07,0,0.0,4.2,0.29,9,0.29,0.26,0,0.0,63,2.05,49.21,14.286,0.13,2.31,28.17,0.91,25.0,1.34,29.27,0.26,4.49,53.62,10.84,35.44,3.09,1.95,0.72,17.84,2.05,0.98,25.59,73.54,5.67,56.32,7.39,89.43,6.87,70.62,22.76,78.83,0.59,50.0,15.44,12.58,0.1,0.88,0.0,0.03,0.52,25.0,0.46,2.41,67.57,2.8,43.02,0.52,18.75,0.81,0.59,4.01,70.73,0,,0,,0,0.0,0.0,0.0,,,0.13,,,0.03,0.0,0.0,0.29,0,0.0
325,J. Harris,144271,https://cdn5.wyscout.com/photos/players/public/21729_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4918_120x120.png,000000,England,['England'],Warrington Town,0,22,1739,Warrington Town,"['RDMF', 'LCMF']",37.0,2024-06-30,1,0.73,2,0.99,20.24,53.96,right,170,72,False,11.18,8.07,60.9,4.45,45.35,1.29,1.82,0.26,4.97,7.01,1.55,8,0.41,1,0.05,1.97,0.05,1,0.05,0.04,0,0.0,17,0.88,29.41,5.882,0.1,1.09,38.1,0.26,60.0,0.78,26.67,0.21,1.91,54.05,4.92,57.89,0.62,0.41,0.1,19.67,0.26,1.66,38.76,75.3,15.84,60.46,6.0,95.69,12.47,84.65,30.79,82.02,6.94,50.75,20.91,35.57,0.05,0.57,0.0,0.0,0.52,50.0,0.31,8.95,57.8,2.43,51.06,1.5,34.48,0.98,0.41,9.11,72.73,0,,0,,0,0.0,0.0,0.0,,,1.04,,,0.0,0.0,0.0,0.05,0,0.0
326,D. Wiley,-285877,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/3702_120x120.png,000000,England,['England'],Alfreton Town,0,41,3653,Alfreton Town,"['LCB', 'LB']",32.0,,4,1.7,0,1.09,20.08,62.33,,0,0,False,8.55,6.33,68.09,8.33,66.57,0.2,0.28,0.25,4.04,5.72,0.94,7,0.17,1,0.02,0.81,0.1,4,0.1,0.04,0,0.0,26,0.64,34.62,15.385,0.0,0.39,37.5,0.34,42.86,0.05,0.0,0.1,0.76,58.06,2.19,41.57,1.13,0.27,0.05,5.59,0.25,0.59,21.8,64.86,12.86,54.6,2.32,94.68,5.3,74.88,14.07,74.61,7.37,47.49,26.25,38.87,0.03,0.3,0.02,0.05,0.0,0.0,0.12,5.79,48.09,1.16,40.43,0.47,21.05,0.54,0.17,7.12,63.32,0,,0,,0,0.0,0.0,0.0,,,1.48,,,0.0,0.0,0.0,0.0,0,0.0
327,N. Knight-Percival,36102,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/2751_120x120.png,000000,England,['England'],Tamworth,0,5,494,Tamworth,['LCB'],37.0,2024-06-30,2,1.63,0,0.02,15.3,58.33,left,183,73,True,7.47,4.92,85.19,4.92,44.44,0.18,0.29,0.0,3.1,5.0,0.55,0,0.0,0,0.0,0.73,0.36,2,0.36,0.3,0,0.0,5,0.91,40.0,40.0,0.0,0.18,0.0,0.0,0.0,0.18,0.0,0.18,0.36,100.0,1.64,33.33,2.19,0.55,0.0,6.74,0.18,0.36,17.67,71.13,9.47,53.85,1.64,100.0,4.92,88.89,12.75,81.43,4.74,46.15,23.53,41.2,0.0,0.36,0.0,0.0,0.0,0.0,0.0,2.91,43.75,0.73,0.0,0.36,0.0,0.18,0.18,5.65,51.61,0,,0,,0,0.0,0.0,0.0,,,0.73,,,0.0,0.0,0.0,0.0,0,0.0
328,A. Lund,-285873,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/3702_120x120.png,000000,England,['England'],Alfreton Town,0,46,4421,Alfreton Town,"['DMF', 'RDMF', 'LCMF']",25.0,,3,3.5,6,5.86,22.58,59.42,,0,0,False,10.48,7.82,65.89,8.24,68.4,0.37,0.53,0.39,4.97,7.14,1.55,5,0.1,0,0.0,1.55,0.06,3,0.06,0.07,1,0.02,38,0.77,31.58,7.895,0.12,2.54,29.6,0.75,32.43,1.79,28.41,0.63,0.86,57.14,2.44,50.0,0.98,0.35,0.04,9.51,0.2,0.98,27.03,61.75,13.94,53.43,3.3,95.06,6.72,64.85,18.65,71.18,5.96,45.39,22.23,32.93,0.12,1.02,0.04,0.02,0.06,100.0,0.22,7.06,51.01,3.36,33.33,0.75,24.32,0.65,0.83,7.94,65.64,0,,0,,0,0.0,0.0,0.0,,,0.92,,,0.0,0.0,0.0,0.0,0,0.0
329,J. Day,-278800,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/3702_120x120.png,000000,England,['England'],Alfreton Town,0,40,2528,Alfreton Town,['CF'],31.0,,11,11.52,5,1.48,44.07,32.88,right,191,0,False,4.38,3.31,49.46,20.83,37.44,0.25,0.36,0.14,2.49,3.58,2.1,2,0.07,0,0.0,2.24,0.39,11,0.39,0.41,3,0.11,78,2.78,43.59,14.103,0.18,0.64,16.67,0.25,28.57,0.39,9.09,0.14,1.6,57.78,8.69,26.23,4.34,0.57,0.07,8.01,3.7,0.36,13.81,56.7,5.16,46.21,2.06,74.14,3.38,57.89,12.35,60.52,0.82,30.43,16.3,16.59,0.05,0.46,0.07,0.0,0.07,0.0,0.21,2.49,40.0,0.93,30.77,0.11,33.33,0.68,0.11,1.35,78.95,0,,0,,0,0.0,0.0,0.0,,,0.07,,,0.0,0.0,0.0,0.0,0,0.0
330,L. Salmon,-215549,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/3702_120x120.png,000000,England,['England'],Alfreton Town,0,33,2118,Alfreton Town,"['RW', 'RAMF']",22.0,2024-06-30,8,6.06,1,1.8,25.33,37.42,right,175,0,False,6.54,5.91,60.43,5.27,23.39,0.42,0.61,0.08,2.55,3.66,1.53,2,0.08,0,0.0,2.85,0.34,8,0.34,0.26,2,0.08,27,1.15,48.15,29.63,0.04,1.74,24.39,0.08,50.0,1.66,23.08,0.13,3.7,49.43,9.48,34.08,2.59,1.23,0.59,5.31,0.93,1.44,11.81,66.19,2.93,46.38,4.12,91.75,1.78,61.9,8.71,80.0,1.4,33.33,17.67,19.83,0.08,0.59,0.0,0.0,0.17,25.0,0.3,0.98,34.78,0.93,59.09,0.21,20.0,0.51,0.34,1.95,47.83,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.04,0,0.0
331,Billy Fewster,-198058,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/3702_120x120.png,000000,England,['England'],Alfreton Town,0,42,3227,Alfreton Town,"['RW', 'LW', 'LAMF']",20.0,2024-06-30,4,3.55,5,5.38,22.12,40.35,right,178,0,False,5.94,5.05,60.77,6.11,29.22,0.2,0.27,0.11,2.68,3.7,0.95,1,0.03,0,0.0,3.18,0.11,4,0.11,0.1,0,0.0,43,1.2,41.86,9.302,0.14,2.18,30.77,0.78,17.86,1.39,38.0,0.28,3.43,57.72,7.7,39.49,2.15,1.12,0.86,10.07,1.26,0.81,18.24,63.0,5.63,41.58,5.13,93.48,4.55,59.51,14.0,73.9,2.12,22.37,19.55,27.76,0.15,0.92,0.08,0.06,0.17,16.67,0.36,2.15,32.47,2.43,43.68,0.42,13.33,0.61,0.56,3.1,61.26,0,,0,,0,0.0,0.0,0.0,,,0.25,,,0.7,0.06,50.0,1.42,0,0.0
332,H. Perritt,-111419,https://cdn5.wyscout.com/photos/players/public/g-111419_100x130.png,https://cdn5.wyscout.com/photos/team/public/3702_120x120.png,000000,England,['England'],Alfreton Town,0,33,2261,Alfreton Town,"['RB', 'RCMF']",23.0,2025-06-30,1,1.12,1,0.94,18.39,53.03,right,185,0,False,9.04,7.44,59.36,5.45,55.47,0.44,0.65,0.2,4.18,6.21,1.07,7,0.28,0,0.0,0.72,0.04,1,0.04,0.04,0,0.0,13,0.52,30.77,7.692,0.04,1.19,33.33,0.24,33.33,0.96,33.33,0.32,0.4,30.0,2.27,43.86,0.4,0.16,0.16,8.12,0.36,0.92,21.46,58.26,12.78,48.6,2.31,89.66,4.9,65.85,12.5,67.83,8.04,47.03,26.13,32.49,0.04,0.2,0.04,0.0,0.12,33.33,0.08,7.44,51.34,2.11,37.74,1.0,36.0,0.6,0.52,7.05,64.41,0,,0,,0,0.0,0.0,0.0,,,1.35,,,0.12,0.08,50.0,0.0,0,0.0
333,L. Waldock,-52049,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/3702_120x120.png,000000,England,['England'],Alfreton Town,0,42,3770,Alfreton Town,"['RCMF', 'AMF', 'LCMF']",23.0,2024-06-30,12,8.76,5,5.58,16.31,39.68,right,178,0,False,5.3,4.06,56.47,5.18,35.02,0.12,0.17,0.17,2.89,4.13,1.03,9,0.21,0,0.0,1.46,0.29,10,0.24,0.21,0,0.0,73,1.74,35.62,15.068,0.12,0.67,28.57,0.24,20.0,0.43,33.33,0.07,1.24,46.15,3.92,34.76,2.2,0.5,0.24,10.34,0.76,0.84,21.6,71.93,6.92,54.83,4.51,93.65,6.49,74.63,18.84,76.68,2.12,42.7,17.57,26.52,0.13,1.07,0.07,0.02,0.24,30.0,0.29,2.7,53.1,1.53,53.13,0.33,35.71,0.95,0.21,3.13,60.31,0,,0,,0,0.0,0.0,0.0,,,0.53,,,0.95,0.19,37.5,2.44,1,100.0
334,S. Brisley,50637,https://cdn5.wyscout.com/photos/players/public/31870_100x130.png,https://cdn5.wyscout.com/photos/team/public/3702_120x120.png,000000,England,['England'],Alfreton Town,0,31,2393,Alfreton Town,"['LCB', 'RCB']",33.0,2024-06-30,2,1.8,0,0.17,19.86,58.52,right,192,0,False,8.8,4.21,72.32,11.62,57.61,0.38,0.56,0.41,5.38,8.03,0.68,4,0.15,1,0.04,0.15,0.08,2,0.08,0.07,2,0.08,11,0.41,36.36,18.182,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.49,23.08,0.87,0.04,0.0,4.02,0.19,0.45,16.81,68.46,10.31,60.22,0.9,100.0,4.14,82.73,12.37,73.25,4.4,55.56,21.58,31.99,0.01,0.04,0.0,0.0,0.0,0.0,0.0,2.86,53.95,0.26,57.14,0.04,0.0,0.3,0.0,5.64,46.67,0,,0,,0,0.0,0.0,0.0,,,0.75,,,0.0,0.0,0.0,0.0,0,0.0
